"ORDEN,""IPAT"",""FECHA"",""AÑO"",""MES"",""DIA"",""GRAVEDAD"""
"1510,""A001352778"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1511,""A001352800"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1512,""A001352814"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1513,""A001352804"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1514,""A001352818"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1515,""A001352802"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1516,""A001352809"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1517,""A001352816"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1518,""A001352801"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""CON HERIDOS"""
"1519,""A001352786"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1520,""A001352803"",""2022-02-03T00:00:00.000"",""2022"",""2"",""jueves"",""SOLO DAÑOS"""
"1521,""A001352828"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""SOLO DAÑOS"""
"1522,""A001352785"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""SOLO DAÑOS"""
"1523,""A001352851"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1524,""A001352823"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1525,""A001352811"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1526,""A001352810"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1527,""A001352834"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1528,""A001352826"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1529,""A001352827"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1530,""A001352833"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1531,""A001352807"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1532,""A001352793"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1533,""A001352808"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1534,""A001352829"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""SOLO DAÑOS"""
"1535,""A001352830"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""CON HERIDOS"""
"1536,""A001352825"",""2022-02-28T00:00:00.000"",""2022"",""2"",""lunes"",""SOLO DAÑOS"""
"1537,""A001352841"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1538,""A001352844"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1539,""A001352842"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1540,""A001352835"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1541,""A001352831"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1542,""A001352794"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""SOLO DAÑOS"""
"1543,""A001352840"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1544,""A001352848"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""SOLO DAÑOS"""
"1545,""A001352847"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1546,""A001352787"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1547,""A001352843"",""2022-03-07T00:00:00.000"",""2022"",""3"",""lunes"",""CON HERIDOS"""
"1548,""A001352858"",""2022-04-18T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1549,""A001352839"",""2022-04-18T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1550,""A001352859"",""2022-04-18T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1551,""A001352860"",""2022-04-18T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1552,""A001352864"",""2022-04-18T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1553,""A001352832"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""CON HERIDOS"""
"1554,""A001352837"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""CON HERIDOS"""
"1555,""A001352836"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""CON HERIDOS"""
"1556,""A001352838"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""SOLO DAÑOS"""
"1557,""A001352850"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""CON HERIDOS"""
"1558,""A001352846"",""2022-04-19T00:00:00.000"",""2022"",""4"",""martes"",""CON HERIDOS"""
"1559,""A001352855"",""2022-04-20T00:00:00.000"",""2022"",""4"",""miércoles"",""CON HERIDOS"""
"1560,""A001352853"",""2022-04-20T00:00:00.000"",""2022"",""4"",""miércoles"",""CON HERIDOS"""
"1561,""A001352845"",""2022-04-20T00:00:00.000"",""2022"",""4"",""miércoles"",""SOLO DAÑOS"""
"1562,""A001352854"",""2022-04-20T00:00:00.000"",""2022"",""4"",""miércoles"",""CON HERIDOS"""
"1563,""A001352852"",""2022-04-20T00:00:00.000"",""2022"",""4"",""miércoles"",""SOLO DAÑOS"""
"1564,""A001269361"",""2022-04-22T00:00:00.000"",""2022"",""4"",""viernes"",""SOLO DAÑOS"""
"1565,""A001352865"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1566,""A001352869"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1567,""A001352866"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1568,""A001352862"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1569,""A001352857"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1570,""A001352874"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1571,""A001352871"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1572,""A001352884"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1573,""A001352877"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1574,""A001352882"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1575,""A001352863"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1576,""A001352875"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1577,""A001352876"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON MUERTOS"""
"1578,""A001352886"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1579,""A001352856"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1580,""A001352867"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1581,""A001352870"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1582,""A001352883"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1583,""A001352824"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1584,""A001352861"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""SOLO DAÑOS"""
"1585,""A001352868"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1586,""A001352872"",""2022-04-25T00:00:00.000"",""2022"",""4"",""lunes"",""CON HERIDOS"""
"1587,""A001352819"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""CON HERIDOS"""
"1588,""A001352880"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""CON HERIDOS"""
"1589,""A001352885"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""SOLO DAÑOS"""
"1590,""A001352890"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""CON HERIDOS"""
"1591,""A001352873"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""CON HERIDOS"""
"1592,""A001352887"",""2022-05-10T00:00:00.000"",""2022"",""5"",""martes"",""SOLO DAÑOS"""
"1593,""A001460083"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""CON HERIDOS"""
"1594,""A001460088"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""CON HERIDOS"""
"1595,""A001460080"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""CON HERIDOS"""
"1596,""A001352888"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""SOLO DAÑOS"""
"1597,""A001460077"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""SOLO DAÑOS"""
"1598,""A001460085"",""2022-06-01T00:00:00.000"",""2022"",""6"",""miércoles"",""SOLO DAÑOS"""
"1599,""A001460078"",""2022-06-02T00:00:00.000"",""2022"",""6"",""jueves"",""CON HERIDOS"""
"1600,""A001460086"",""2022-06-02T00:00:00.000"",""2022"",""6"",""jueves"",""SOLO DAÑOS"""
"1601,""A001460093"",""2022-06-02T00:00:00.000"",""2022"",""6"",""jueves"",""CON HERIDOS"""
"1602,""A001352820"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""SOLO DAÑOS"""
"1603,""A001352891"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""CON HERIDOS"""
"1604,""A001352879"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""CON HERIDOS"""
"1605,""A001352893"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""SOLO DAÑOS"""
"1606,""A001352894"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""CON HERIDOS"""
"1607,""A001352892"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""CON HERIDOS"""
"1608,""A001352878"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""SOLO DAÑOS"""
"1609,""A001352889"",""2022-06-07T00:00:00.000"",""2022"",""6"",""martes"",""SOLO DAÑOS"""
"1610,""A001460104"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1611,""A001460111"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1612,""A001460115"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1613,""A001460108"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""SOLO DAÑOS"""
"1614,""A001460087"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""SOLO DAÑOS"""
"1615,""A001460107"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1616,""A001460097"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1617,""A001460090"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1618,""A001460106"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1619,""A001460102"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1620,""A001460094"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1621,""A001460114"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""SOLO DAÑOS"""
"1622,""A001460103"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""CON HERIDOS"""
"1623,""A001460100"",""2022-07-19T00:00:00.000"",""2022"",""7"",""martes"",""SOLO DAÑOS"""
"1624,""A001460099"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1625,""A001460096"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1626,""A001460091"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1627,""A001460098"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1628,""A001460101"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1629,""A001460089"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1630,""A001460092"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1631,""A001460095"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1632,""A001460082"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""SOLO DAÑOS"""
"1633,""A001460081"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1634,""A001352881"",""2022-07-21T00:00:00.000"",""2022"",""7"",""jueves"",""CON HERIDOS"""
"1635,""A001460138"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""CON HERIDOS"""
"1636,""A001460132"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""SOLO DAÑOS"""
"1637,""A001460148"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""SOLO DAÑOS"""
"1638,""A001460123"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""CON HERIDOS"""
"1639,""A001460139"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""CON HERIDOS"""
"1640,""A001460133"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""CON MUERTOS"""
"1641,""A001460137"",""2022-08-24T00:00:00.000"",""2022"",""8"",""miércoles"",""SOLO DAÑOS"""
"1642,""A001460124"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1643,""A001460145"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1644,""A001460128"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1645,""A001460126"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""SOLO DAÑOS"""
"1646,""A001460136"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1647,""A001460134"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1648,""A001460110"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""SOLO DAÑOS"""
"1649,""A001460131"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1650,""A001460122"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1651,""A001460135"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1652,""A001460116"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1653,""A001460121"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1654,""A001460130"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1655,""A001460084"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""SOLO DAÑOS"""
"1656,""A001460127"",""2022-08-25T00:00:00.000"",""2022"",""8"",""jueves"",""CON HERIDOS"""
"1657,""A001460105"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""CON MUERTOS"""
"1658,""A001460109"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""CON MUERTOS"""
"1659,""A001460117"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""CON HERIDOS"""
"1660,""A001460119"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""SOLO DAÑOS"""
"1661,""A001460118"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""SOLO DAÑOS"""
"1662,""A001460120"",""2022-08-26T00:00:00.000"",""2022"",""8"",""viernes"",""SOLO DAÑOS"""
"1663,""A001460155"",""2022-09-26T00:00:00.000"",""2022"",""9"",""lunes"",""CON HERIDOS"""
"1664,""A001460158"",""2022-09-26T00:00:00.000"",""2022"",""9"",""lunes"",""CON HERIDOS"""
"1665,""A001460125"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1666,""A001460144"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1667,""A001460153"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""SOLO DAÑOS"""
"1668,""A001460146"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1669,""A001460141"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1670,""A001460152"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1671,""A001460129"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1672,""A001460140"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1673,""A001460154"",""2022-09-28T00:00:00.000"",""2022"",""9"",""miércoles"",""CON HERIDOS"""
"1674,""A001460175"",""2022-10-20T00:00:00.000"",""2022"",""10"",""jueves"",""CON MUERTOS"""
"1675,""A001460173"",""2022-10-20T00:00:00.000"",""2022"",""10"",""jueves"",""CON HERIDOS"""
"1676,""A001460163"",""2022-10-20T00:00:00.000"",""2022"",""10"",""jueves"",""CON MUERTOS"""
"1677,""A001460168"",""2022-10-20T00:00:00.000"",""2022"",""10"",""jueves"",""CON HERIDOS"""
"1678,""A001460180"",""2022-10-20T00:00:00.000"",""2022"",""10"",""jueves"",""CON HERIDOS"""
"1679,""A001460172"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1680,""A001460147"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1681,""A001460164"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1682,""A001460161"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1683,""A001460171"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1684,""A001460112"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1685,""A001460167"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1686,""A001460149"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1687,""A001460150"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1688,""A001460151"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1689,""A001460170"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1690,""A001460165"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1691,""A001460157"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON MUERTOS"""
"1692,""A001460113"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1693,""A001460143"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1694,""A001460156"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1695,""A001460162"",""2022-10-26T00:00:00.000"",""2022"",""10"",""miércoles"",""CON HERIDOS"""
"1696,""A001460159"",""2022-10-27T00:00:00.000"",""2022"",""10"",""jueves"",""CON HERIDOS"""
"1697,""A001460188"",""2022-11-03T00:00:00.000"",""2022"",""11"",""jueves"",""CON HERIDOS"""
"1698,""A001460176"",""2022-11-08T00:00:00.000"",""2022"",""11"",""martes"",""CON HERIDOS"""
"1699,""A001460183"",""2022-11-08T00:00:00.000"",""2022"",""11"",""martes"",""SOLO DAÑOS"""
"1700,""A001460178"",""2022-11-08T00:00:00.000"",""2022"",""11"",""martes"",""CON HERIDOS"""
"1701,""A001460166"",""2022-11-08T00:00:00.000"",""2022"",""11"",""martes"",""CON HERIDOS"""
"1702,""A001460169"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1703,""A001460185"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1704,""A001460177"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1705,""A001460182"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1706,""A001460179"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1707,""A001460181"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON MUERTOS"""
"1708,""A001460160"",""2022-11-09T00:00:00.000"",""2022"",""11"",""miércoles"",""CON HERIDOS"""
"1709,""A001460197"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""SOLO DAÑOS"""
"1710,""A001460193"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1711,""A001460198"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1712,""A001460174"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1713,""A001460203"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1714,""A001460201"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1715,""A001460142"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON MUERTOS"""
"1716,""A001460192"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1717,""A001460194"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1718,""A001460199"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1719,""A001460200"",""2022-12-15T00:00:00.000"",""2022"",""12"",""jueves"",""CON HERIDOS"""
"1720,""A001460191"",""2022-12-19T00:00:00.000"",""2022"",""12"",""lunes"",""CON HERIDOS"""
"1721,""A001460190"",""2022-12-19T00:00:00.000"",""2022"",""12"",""lunes"",""CON HERIDOS"""
"1722,""A001460186"",""2022-12-19T00:00:00.000"",""2022"",""12"",""lunes"",""CON HERIDOS"""
"1723,""A001460187"",""2022-12-19T00:00:00.000"",""2022"",""12"",""lunes"",""CON HERIDOS"""
"1724,""A001460189"",""2022-12-19T00:00:00.000"",""2022"",""12"",""lunes"",""CON HERIDOS"""
